단지고유번호,필지고유번호,시도,시군구,일반구,읍면동,지번,주소,대표단지명,단지명_공시가격,단지명_건축물대장,단지명_도로명주소,단지종류코드,단지종류명,동수,세대수,사용승인일,원천데이터
28140100005474,2814010300100010009,인천광역시,동구,,송현동,1-9,인천광역시 동구 송현동 1-9,송현2차아파트,송현2,송현2차아파트,송현2차아파트,1,아파트,11,400,1984-04-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100005475,2814010300100060026,인천광역시,동구,,송현동,6-26,인천광역시 동구 송현동 6-26,송현주공아파트,송현주공,송현주공아파트,송현주공아파트,1,아파트,8,575,1993-05-02,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100005472,2814010300100120004,인천광역시,동구,,송현동,12-4,인천광역시 동구 송현동 12-4,삼부아파트,삼부,삼부아파트,삼부아파트,1,아파트,2,90,1985-07-12,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100005468,2814010300100230031,인천광역시,동구,,송현동,23-31,인천광역시 동구 송현동 23-31,송현동 누리아파트,누리,송현동 누리아파트,송현동 누리아파트,1,아파트,1,114,1994-09-17,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100005471,2814010300100660024,인천광역시,동구,,송현동,66-24,인천광역시 동구 송현동 66-24,삼두2차아파트,삼두2,삼두2차아파트,삼두아파트,1,아파트,3,432,1987-10-17,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100005469,2814010300100660026,인천광역시,동구,,송현동,66-26,인천광역시 동구 송현동 66-26,동부아파트,동부,동부아파트,동부아파트,1,아파트,10,1140,1990-05-11,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100005470,2814010300100660051,인천광역시,동구,,송현동,66-51,인천광역시 동구 송현동 66-51,삼두1차아파트,삼두1차,삼두1차아파트,삼두아파트,1,아파트,2,264,1984-10-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100005477,2814010300101540000,인천광역시,동구,,송현동,154,인천광역시 동구 송현동 154,솔빛마을 주공아파트,송현주공솔빛마을(154),솔빛마을 주공아파트,솔빛마을 주공아파트,1,아파트,21,2040,2003-04-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100218618,2814010300101540000,인천광역시,동구,,송현동,154,인천광역시 동구 송현동 154,솔빛마을 주공아파트,솔빛마을주공,솔빛마을 주공아파트,솔빛마을 주공아파트,1,아파트,6,671,2003-04-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100050992,2814010300101650000,인천광역시,동구,,송현동,165,인천광역시 동구 송현동 165,솔빛마을 주공2차아파트,주공2,솔빛마을 주공2차아파트,솔빛마을주공2차아파트,1,아파트,3,386,2003-12-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100218619,2814010300101660000,인천광역시,동구,,송현동,166,인천광역시 동구 송현동 166,솔빛마을 주공2차아파트,솔빛마을주공2차,솔빛마을 주공2차아파트,솔빛마을 주공2차아파트,1,아파트,3,354,2003-12-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100005461,2814010700100080661,인천광역시,동구,,송림동,8-661,인천광역시 동구 송림동 8-661,송림동 누리아파트,누리,송림동 누리아파트,송림동 누리아파트,1,아파트,1,94,1992-10-10,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140120391937,2814010700100570001,인천광역시,동구,,송림동,57-1,인천광역시 동구 송림동 57-1,송림센트럴타워,송림센트럴타워,송림센트럴타워,송림센트럴타워,1,아파트,1,36,2019-06-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140120020585,2814010700100670002,인천광역시,동구,,송림동,67-2,인천광역시 동구 송림동 67-2,금영주상복합A.P.T,송림그린파크,금영주상복합A.P.T,금영주상복합A.P.T,1,아파트,1,12,2005-10-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100005464,2814010700100940011,인천광역시,동구,,송림동,94-11,인천광역시 동구 송림동 94-11,진로아파트,진로,진로아파트,,1,아파트,2,235,1999-09-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100218620,2814010700101020009,인천광역시,동구,,송림동,102-9,인천광역시 동구 송림동 102-9,예성아파트,예성,예성아파트,예성아파트,1,아파트,1,15,2003-07-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100005462,2814010700102280001,인천광역시,동구,,송림동,228-1,인천광역시 동구 송림동 228-1,삼익아파트,삼익,삼익아파트,삼익아파트,1,아파트,2,264,1979-08-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140120102016,2814010700102300006,인천광역시,동구,,송림동,230-6,인천광역시 동구 송림동 230-6,예공바흐카운티,예공바흐카운티,,예공바흐카운티,1,아파트,2,69,2008-08-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100218621,2814010700102910000,인천광역시,동구,,송림동,291,인천광역시 동구 송림동 291,우정우드피아,우정,우정우드피아,우정우드피아,1,아파트,1,36,2004-01-07,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140100005463,2814010700103360000,인천광역시,동구,,송림동,336,인천광역시 동구 송림동 336,송림주공아파트,송림주공,송림주공아파트,송림주공아파트,1,아파트,4,98,1998-11-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140120106443,2814010700103390000,인천광역시,동구,,송림동,339,인천광역시 동구 송림동 339,송림풍림아이원아파트,풍림아이원,송림풍림아이원아파트,송림풍림아이원아파트,1,아파트,20,1355,2009-08-07,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140120123816,2814010700103410000,인천광역시,동구,,송림동,341,인천광역시 동구 송림동 341,송림휴먼시아1단지,송림휴먼시아1단지,송림휴먼시아1단지,송림휴먼시아1단지,1,아파트,11,1011,2009-07-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140120132328,2814010700103420000,인천광역시,동구,,송림동,342,인천광역시 동구 송림동 342,동산휴먼시아,동산휴먼시아1단지,동산휴먼시아,동산휴먼시아,1,아파트,3,310,2010-09-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140120133613,2814010700103430000,인천광역시,동구,,송림동,343,인천광역시 동구 송림동 343,동산휴먼시아,동산휴먼시아2단지,동산휴먼시아,동산휴먼시아,1,아파트,9,863,2010-11-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140120418603,2814010700103460000,인천광역시,동구,,송림동,346,인천광역시 동구 송림동 346,송림파인앤유 주상복합 아파트,송림파인앤유주상복합아파트,송림파인앤유 주상복합 아파트,,1,아파트,3,232,2020-11-06,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140120427162,2814010700103470000,인천광역시,동구,,송림동,347,인천광역시 동구 송림동 347,인천브리즈힐아파트,인천브리즈힐,인천브리즈힐아파트,엘에이치브리즈힐,1,아파트,7,920,2021-06-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28140120447329,2814010700103480000,인천광역시,동구,,송림동,348,인천광역시 동구 송림동 348,동인천역 파크 푸르지오,동인천역파크푸르지오,동인천역 파크 푸르지오,,1,아파트,12,2562,2023-05-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177120315750,2817710100100010010,인천광역시,미추홀구,,숭의동,1-10,인천광역시 미추홀구 숭의동 1-10,한우리,한우리,한우리,한우리,1,아파트,1,40,2015-04-10,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177120313427,2817710100100010011,인천광역시,미추홀구,,숭의동,1-11,인천광역시 미추홀구 숭의동 1-11,다우림,다우림(1-11),다우림,다우림,1,아파트,1,40,2015-03-05,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177120357846,2817710100100010033,인천광역시,미추홀구,,숭의동,1-33,인천광역시 미추홀구 숭의동 1-33,스카이스테이트,스카이스테이트,스카이스테이트,스카이스테이트,1,아파트,1,42,2017-10-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177120337456,2817710100100010087,인천광역시,미추홀구,,숭의동,1-87,인천광역시 미추홀구 숭의동 1-87,새힘아파트(오피스텔),새힘아파트(오피스텔),새힘아파트(오피스텔),새힘아파트(오피스텔),1,아파트,1,32,2016-05-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177120032020,2817710100100010149,인천광역시,미추홀구,,숭의동,1-149,인천광역시 미추홀구 숭의동 1-149,장원아파트,장원,장원아파트,장원아파트,1,아파트,1,18,2005-05-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100005648,2817710100100010194,인천광역시,미추홀구,,숭의동,1-194,인천광역시 미추홀구 숭의동 1-194,태양아파트,태양,태양아파트,태양아파트,1,아파트,1,40,1984-02-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177120345364,2817710100100010201,인천광역시,미추홀구,,숭의동,1-201,인천광역시 미추홀구 숭의동 1-201,더패밀리,더패밀리,더패밀리,더패밀리,1,아파트,1,8,2016-12-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100005640,2817710100100020095,인천광역시,미추홀구,,숭의동,2-95,인천광역시 미추홀구 숭의동 2-95,동일아파트,동일,동일아파트,동일아파트,1,아파트,1,53,1978-11-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177120325536,2817710100100040041,인천광역시,미추홀구,,숭의동,4-41,인천광역시 미추홀구 숭의동 4-41,마이하임,마이하임,마이하임,마이하임,1,아파트,1,28,2015-09-08,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100005649,2817710100100050005,인천광역시,미추홀구,,숭의동,5-5,인천광역시 미추홀구 숭의동 5-5,프린스아파트,프린스,,프린스아파트,1,아파트,2,40,1978-12-04,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100005644,2817710100100050079,인천광역시,미추홀구,,숭의동,5-79,인천광역시 미추홀구 숭의동 5-79,수봉아파트,수봉,,수봉아파트,1,아파트,1,52,1978-12-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177120390986,2817710100100330234,인천광역시,미추홀구,,숭의동,33-234,인천광역시 미추홀구 숭의동 33-234,스카이시티 201동,스카이시티201동,스카이시티 201동,스카이시티 201동,1,아파트,1,90,2019-01-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177120363297,2817710100100330235,인천광역시,미추홀구,,숭의동,33-235,인천광역시 미추홀구 숭의동 33-235,스카이시티 101동,스카이시티101동,스카이시티 101동,스카이시티 101동,1,아파트,1,91,2018-04-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177120407972,2817710100100330236,인천광역시,미추홀구,,숭의동,33-236,인천광역시 미추홀구 숭의동 33-236,스카이시티 301동,스카이시티301동,스카이시티 301동,스카이시티 301동,1,아파트,1,90,2020-06-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100005646,2817710100100420001,인천광역시,미추홀구,,숭의동,42-1,인천광역시 미추홀구 숭의동 42-1,제물포아파트,제물포(42-1),,제물포아파트,1,아파트,2,115,1978-04-03,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100050217,2817710100100530024,인천광역시,미추홀구,,숭의동,53-24,인천광역시 미추홀구 숭의동 53-24,제물포아파트,제물포(53-24),,제물포아파트,1,아파트,1,20,1983-06-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100258080,2817710100100530031,인천광역시,미추홀구,,숭의동,53-31,인천광역시 미추홀구 숭의동 53-31,제물포아파트,제물포(53-31),제물포아파트,제물포아파트,1,아파트,1,16,1983-06-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
