공고번호,시도,자치구,시군구,법정동,대표단지명,세대수,상태,입주예정월,출처
2022520035,인천광역시,,인천중구,중산동,영종하늘도시  A41BL 한신더휴(사전청약),375,입주예정,2025-06,청약홈 분양정보 오픈API
2022000545,부산광역시,,부산부산진구,범천동,e편한세상 서면 더센트럴,9,입주예정,2022-10,청약홈 분양정보 오픈API
2022000236,경기도,,안성시,공도읍,라포르테 공도,986,입주예정,2025-06,청약홈 분양정보 오픈API
2022000537,전라남도,,화순군,화순읍,화순센텀 모아엘가 트레뷰,341,입주예정,2025-12,청약홈 분양정보 오픈API
2022000536,전라북도,,군산시,조촌동,군산 경남아너스빌 디오션,873,입주예정,2026-05,청약홈 분양정보 오픈API
2022000524,강원도,,원주시,원동,두산위브더제니스 센트럴 원주,952,입주예정,2026-03,청약홈 분양정보 오픈API
2022000532,경기도,,의정부시,신곡동,의정부역 브라운스톤 리버뷰,584,입주예정,2024-10,청약홈 분양정보 오픈API
2022000515,인천광역시,,인천미추홀구,주안동,주안 극동스타클래스 더 로얄,114,입주예정,2025-04,청약홈 분양정보 오픈API
2022000379,경기도,,화성시,봉담읍,화성 봉담자이 라젠느,862,입주예정,2025-05,청약홈 분양정보 오픈API
2022000528,인천광역시,,인천중구,운북동,인천영종 A33블록 공공분양주택,447,입주예정,2024-12,청약홈 분양정보 오픈API
2022000509,제주특별자치도,,서귀포시,안덕면,제주 다이아빌라스 1차,75,입주예정,2024-02,청약홈 분양정보 오픈API
2022520034,인천광역시,,인천중구,,제일풍경채 영종국제도시 A16BL(사전청약),1239,입주예정,2026-06,청약홈 분양정보 오픈API
2022520033,충청북도,,괴산군,괴산읍,괴산 미니복합타운 A2BL 대광로제비앙 (사전청약),355,입주예정,2027-04,청약홈 분양정보 오픈API
2022000519,대구광역시,,대구북구,칠성동,빌리브루센트,232,입주예정,2025-03,청약홈 분양정보 오픈API
2022000514,경상남도,,창원성산구,대원동,힐스테이트 마크로엔,168,입주예정,2025-04,청약홈 분양정보 오픈API
2022000512,대전광역시,,대전서구,도마동,한화 포레나 대전월평공원 2단지,690,입주예정,2026-05,청약홈 분양정보 오픈API
2022000511,대전광역시,,대전서구,정림동,한화 포레나 대전월평공원 1단지,659,입주예정,2026-05,청약홈 분양정보 오픈API
2022000505,경상남도,,창원성산구,,창원자이 시그니처,453,입주예정,2025-04,청약홈 분양정보 오픈API
2022000501,부산광역시,,부산부산진구,당감동,서면4차 봄여름가을겨울,607,입주예정,2025-11,청약홈 분양정보 오픈API
2022000491,충청남도,,천안서북구,두정동,유보라 천안 두정역,556,입주예정,2025-06,청약홈 분양정보 오픈API
2022000487,전라남도,,여수시,오림동,여수 한국아델리움 프라하,186,입주예정,2025-01,청약홈 분양정보 오픈API
2022000484,경기도,,평택시,현덕면,e편한세상 평택 하이센트(4BL),916,입주예정,2025-09,청약홈 분양정보 오픈API
2022000469,경기도,,평택시,현덕면,e편한세상 평택 라씨엘로(2-1BL),1063,입주예정,2025-09,청약홈 분양정보 오픈API
2022000463,경기도,,의정부시,가능동,가능역 하우스토리 리버블리스,64,입주예정,2024-09,청약홈 분양정보 오픈API
2022000455,전라북도,,익산시,남중동,남중동 오투그란데 뉴퍼스트,298,입주예정,2025-07,청약홈 분양정보 오픈API
2022000451,광주광역시,,광주광산구,선암동,선운 더브이 레브리티,128,입주예정,2023-01,청약홈 분양정보 오픈API
2022000392,전라북도,,익산시,남중동,익산 남중동 광신프로그레스 더센트로,541,입주예정,2024-12,청약홈 분양정보 오픈API
2022000374,대구광역시,,대구수성구,수성동,수성 자이르네,145,입주예정,2024-11,청약홈 분양정보 오픈API
2022000523,경상남도,,사천시,동금동,e편한세상 삼천포 오션프라임,677,입주예정,2026-03,청약홈 분양정보 오픈API
2022000510,인천광역시,,인천부평구,부평동,e편한세상 부평역 센트럴파크,457,입주예정,2025-01,청약홈 분양정보 오픈API
2022000521,경기도,,양주시,옥정동,양주옥정 A-4(1)블록 공공분양주택,1409,입주예정,2023-07,청약홈 분양정보 오픈API
2022000426,대구광역시,,대구남구,대명동,대명 헤리티지,31,입주예정,2022-09,청약홈 분양정보 오픈API
2022000498,대구광역시,,대구북구,읍내동,화성파크드림 구수산공원,520,입주예정,2025-02,청약홈 분양정보 오픈API
2022520031,경기도,,성남수정구,,성남 금토지구 A-3블록 중흥S-클래스 (사전청약),229,입주예정,2026-10,청약홈 분양정보 오픈API
2022000500,강원도,,속초시,장사동,속초 헤리엇 THE 228,228,입주예정,2024-12,청약홈 분양정보 오픈API
2022000483,인천광역시,,인천부평구,부평동,부평 하우스토리 어반그린,84,입주예정,2025-02,청약홈 분양정보 오픈API
2022000476,부산광역시,,부산부산진구,전포동,서면 가화만사성 더 테라스,158,입주예정,2025-04,청약홈 분양정보 오픈API
2022000474,경상남도,,양산시,덕계동,양산5차 비스타동원 솔라스타,311,입주예정,2025-08,청약홈 분양정보 오픈API
2022000461,경상북도,,칠곡군,왜관읍,칠곡 왜관 월드메르디앙 웰리지,352,입주예정,2025-02,청약홈 분양정보 오픈API
2022000434,전라남도,,오룡지구,일로읍,무안 오룡지구 우미린 2차(44BL),685,입주예정,2025-07,청약홈 분양정보 오픈API
2022000433,전라남도,,오룡지구,일로읍,무안 오룡지구 우미린 1차(43BL),372,입주예정,2025-07,청약홈 분양정보 오픈API
2022000506,대구광역시,,대구서구,비산동,힐스테이트 서대구역 센트럴,762,입주예정,2025-07,청약홈 분양정보 오픈API
2022000452,경상북도,,구미시,공단동,구미 해모로 리버시티,424,입주예정,2025-04,청약홈 분양정보 오픈API
2022000494,경기도,,파주시,동패동,파주운정3지구 A23블록 공공분양주택,1012,입주예정,2026-02,청약홈 분양정보 오픈API
2022000480,충청북도,,청주흥덕구,강내면,청주 흥덕 칸타빌 더뉴,149,입주예정,2025-01,청약홈 분양정보 오픈API
2022000473,부산광역시,,부산사하구,신평동,사하코오롱하늘채,40,입주예정,2022-08,청약홈 분양정보 오픈API
2022000435,인천광역시,,인천미추홀구,,서희스타힐스 더 도화,144,입주예정,2025-08,청약홈 분양정보 오픈API
2022000488,인천광역시,,인천연수구,송도동,"송도 하늘채 아이비원(M2-3-1,2BL)",119,입주예정,2024-05,청약홈 분양정보 오픈API
2022000478,전라북도,,익산시,평화동,익산평화 주거환경개선사업지구 공공분양주택,1053,입주예정,2025-03,청약홈 분양정보 오픈API
2022000477,전라북도,,군산시,나운동,나운 금호어울림 센트럴,54,입주예정,2022-09,청약홈 분양정보 오픈API
2022000468,대구광역시,,대구달서구,본동,더샵 달서센트엘로,272,입주예정,2026-06,청약홈 분양정보 오픈API
2022000442,인천광역시,,인천동구,송림동,인천 두산위브 더센트럴,785,입주예정,2026-01,청약홈 분양정보 오픈API
2022820021,세종특별자치시,,세종시,산울동,엘리프세종6-3 신혼희망타운 추가입주자 모집,23,입주예정,2025-01,청약홈 분양정보 오픈API
2022520030,인천광역시,,인천중구,중산동,"인천 영종국제도시 RC4-1,2BL 주상복합 (사전청약)",868,입주예정,2027-02,청약홈 분양정보 오픈API
2022520029,세종특별자치시,,세종시,H3BL(집현동,세종 금강펜테리움 더 시글로(4-2생활권 H3BL) (사전청약),272,입주예정,2026-07,청약홈 분양정보 오픈API
2022000464,강원도,,원주시,무실동,제일풍경채 원주 무실,997,입주예정,2025-05,청약홈 분양정보 오픈API
2022000456,인천광역시,,인천남동구,구월동,한화 포레나 인천구월,434,입주예정,2023-11,청약홈 분양정보 오픈API
2022000450,경상남도,,김해시,삼계동,쌍용 더 플래티넘 삼계,253,입주예정,2025-01,청약홈 분양정보 오픈API
2022000436,전라남도,,해남군,해남읍,해남 미림아파트,60,입주예정,2022-08,청약홈 분양정보 오픈API
2022000427,대전광역시,,대전중구,중촌동,중촌 SK VIEW,307,입주예정,2025-03,청약홈 분양정보 오픈API
2022000425,울산광역시,,울산울주군,청량읍,울산덕하역 신일 해피트리 더루츠,672,입주예정,2025-05,청약홈 분양정보 오픈API
2022000405,대구광역시,,대구북구,관음동,태왕아너스 프리미어,136,입주예정,2025-02,청약홈 분양정보 오픈API
2022000369,경기도,,남양주시,화도읍,빌리브센트하이,250,입주예정,2025-10,청약홈 분양정보 오픈API
2022000368,부산광역시,,부산북구,덕천동,신화하니엘 에비뉴힐,107,입주예정,2024-05,청약홈 분양정보 오픈API
2022000349,충청남도,,천안서북구,부대동,천안 부성지구 한라비발디,654,입주예정,2025-02,청약홈 분양정보 오픈API
2022000317,전라남도,,여수시,관문동,여수 더로제아델리움 해양공원,184,입주예정,2025-06,청약홈 분양정보 오픈API
2022000428,대구광역시,,대구남구,대명동,힐스테이트 대명 센트럴 2차,977,입주예정,2026-02,청약홈 분양정보 오픈API
2022000430,제주특별자치도,,제주시,조천읍,제주시 엘크루 더 퍼스트,134,입주예정,2024-02,청약홈 분양정보 오픈API
2022000424,울산광역시,,울산울주군,상북면,e편한세상 서울산 파크그란데,607,입주예정,2024-10,청약홈 분양정보 오픈API
2022000431,경상북도,,구미시,인의동,구미 인동 하늘채 디어반 2차,907,입주예정,2025-05,청약홈 분양정보 오픈API
2022000416,경기도,,고양덕양구,성사동,원당역 롯데캐슬 스카이엘,629,입주예정,2024-08,청약홈 분양정보 오픈API
2022000415,부산광역시,,부산연제구,연산동,연산 하늘채 엘센트로,172,입주예정,2025-08,청약홈 분양정보 오픈API
2022000301,강원도,,춘천시,온의동,춘천 삼부르네상스 더테라스,99,입주예정,2024-07,청약홈 분양정보 오픈API
2022000389,강원도,,춘천시,효자동,춘천시 효자동 하우스디 시그니처 98,98,입주예정,2024-11,청약홈 분양정보 오픈API
2022000102,대구광역시,,대구수성구,만촌동,엘크루 가우디움 만촌,41,입주예정,2024-09,청약홈 분양정보 오픈API
2022000130,전라북도,,전주완산구,,전주 효자 엘르디움 에듀파크 아파트,64,입주예정,2024-03,청약홈 분양정보 오픈API
2022000398,부산광역시,,부산강서구,강동동,e편한세상 에코델타 센터포인트,953,입주예정,2025-04,청약홈 분양정보 오픈API
2022000371,대구광역시,,대구수성구,욱수동,시지 삼정그린코아포레스트,667,입주예정,2023-06,청약홈 분양정보 오픈API
2022000400,경상남도,,거창군,거창읍,더샵 거창포르시엘 2차,443,입주예정,2024-12,청약홈 분양정보 오픈API
2022000384,대전광역시,,대전동구,인동,대전스카이자이르네,175,입주예정,2025-07,청약홈 분양정보 오픈API
2022000360,광주광역시,,광주서구,금호동,광주 금호지구 대광로제비앙,78,입주예정,2022-08,청약홈 분양정보 오픈API
2022000358,대구광역시,,대구수성구,범어동,범어자이,399,입주예정,2026-02,청약홈 분양정보 오픈API
2022000378,경기도,,시흥시,월곶동,시흥 센트럴 헤센,70,입주예정,2022-09,청약홈 분양정보 오픈API
2022000382,경기도,,양주시,장흥면,장흥역 경남아너스빌 북한산뷰 B-1(4)블럭(1단지),458,입주예정,2025-03,청약홈 분양정보 오픈API
2022000375,경기도,,양평군,양평읍,양평 공흥3 휴먼빌 아틀리에,406,입주예정,2025-02,청약홈 분양정보 오픈API
2022000362,경기도,,의정부시,용현동,힐스테이트 탑석,636,입주예정,2025-08,청약홈 분양정보 오픈API
2022000359,전라북도,,김제시,하동,하동 본아르떼,170,입주예정,2024-08,청약홈 분양정보 오픈API
2022000345,충청남도,,아산시,배방읍,아산배방 라온프라이빗,195,입주예정,2024-09,청약홈 분양정보 오픈API
2022000315,경상북도,,구미시,고아읍,구미 원호자이 더 포레,834,입주예정,2025-05,청약홈 분양정보 오픈API
2021000906,인천광역시,,인천연수구,,더퍼스트시티 송도,144,입주예정,2022-07,청약홈 분양정보 오픈API
2022820020,세종특별자치시,,세종시,금남면,행정중심복합도시 4-2M3블록 신혼희망타운 공공분양 잔여세대 입주자모집공고,2,입주예정,2022-08,청약홈 분양정보 오픈API
2022000381,경상북도,,포항북구,득량동,삼구트리니엔 시그니처,547,입주예정,2025-12,청약홈 분양정보 오픈API
2022000364,서울특별시,금천구,,독산동,신독산 솔리힐 뉴포레,35,입주예정,2022-07,청약홈 분양정보 오픈API
2022000325,경기도,,의정부시,의정부동,의정부역 파밀리에Ⅰ,82,입주예정,2025-03,청약홈 분양정보 오픈API
2022000399,경기도,,양주시,고암동,양주회천지구 A24블록 공공분양주택,869,입주예정,2024-06,청약홈 분양정보 오픈API
2022000388,제주특별자치도,,제주시,외도일동,외도일동 제이시티팰리스,36,입주예정,2022-07,청약홈 분양정보 오픈API
2022000239,경기도,,고양덕양구,지축동,e편한세상 지축 센텀가든,278,입주예정,2022-10,청약홈 분양정보 오픈API
2022520025,경기도,,파주시,동패동,파주 운정3지구 주상복합용지 4BL (사전청약),402,입주예정,2026-08,청약홈 분양정보 오픈API
2022520024,경기도,,파주시,동패동,파주 운정3지구 주상복합용지 3BL (사전청약),402,입주예정,2026-08,청약홈 분양정보 오픈API
